LOCATION,IF_INCLUDE,IF_NAME_ERROR,STATE,COMFIRMED_COMFIRMED,ADDED,DEATH,DEATH_ADDED,CONCA,GEOID,Pop,HospitalBeds
Rutherford,0,#N/A,Tennessee,27,8,0,,Rutherford Tennessee,47149,262604,488
Knox,0,#N/A,Tennessee,26,6,0,,Knox Tennessee,47093,432226,2122
Robertson,0,#N/A,Tennessee,20,5,0,,Robertson Tennessee,47147,66283,109
Wilson,0,#N/A,Tennessee,13,3,0,,Wilson Tennessee,47189,113993,245
Putnam,0,#N/A,Tennessee,11,2,0,,Putnam Tennessee,47141,72321,247
Washington,0,#N/A,Tennessee,9,2,0,,Washington Tennessee,47179,122979,714
Greene,0,#N/A,Tennessee,8,1,0,,Greene Tennessee,47059,68831,240
Tipton,0,#N/A,Tennessee,8,2,0,,Tipton Tennessee,47167,61081,100
Maury,0,#N/A,Tennessee,7,,0,,Maury Tennessee,47119,80956,255
Cheatham,0,#N/A,Tennessee,7,,0,,Cheatham Tennessee,47021,39105,12
Dickson,0,#N/A,Tennessee,7,2,0,,Dickson Tennessee,47043,49666,157
Loudon,0,#N/A,Tennessee,6,3,0,,Loudon Tennessee,47105,48556,50
Cumberland,0,#N/A,Tennessee,6,3,0,,Cumberland Tennessee,47035,56053,189
Montgomery,0,#N/A,Tennessee,6,,0,,Montgomery Tennessee,47125,172331,270
Bradley,0,#N/A,Tennessee,5,2,0,,Bradley Tennessee,47011,98963,348
Jefferson,0,#N/A,Tennessee,4,,0,,Jefferson Tennessee,47089,51407,54
Blount,0,#N/A,Tennessee,4,1,0,,Blount Tennessee,47009,123010,471
Sullivan,0,#N/A,Tennessee,4,2,0,,Sullivan Tennessee,47163,156823,1175
Dyer,0,#N/A,Tennessee,3,1,0,,Dyer Tennessee,47045,38335,225
Anderson,0,#N/A,Tennessee,3,,0,,Anderson Tennessee,47001,75129,301
McMinn,0,#N/A,Tennessee,3,1,0,,McMinn Tennessee,47107,52266,262
Carroll,0,#N/A,Tennessee,3,,0,,Carroll Tennessee,47017,28522,115
Sevier,0,#N/A,Tennessee,3,1,0,,Sevier Tennessee,47155,89889,79
Houston,0,#N/A,Tennessee,3,,0,,Houston Tennessee,47083,8426,25
Fayette,0,#N/A,Tennessee,3,,0,,Fayette Tennessee,47047,38413,0
Lewis,0,#N/A,Tennessee,2,1,0,,Lewis Tennessee,47101,12161,0
Monroe,0,#N/A,Tennessee,2,,0,,Monroe Tennessee,47123,44519,59
Hamblen,0,#N/A,Tennessee,2,,0,,Hamblen Tennessee,47063,62544,278
Madison,0,#N/A,Tennessee,2,,0,,Madison Tennessee,47113,98294,835
Dekalb,0,#N/A,Tennessee,2,1,0,,Dekalb Tennessee,47041,18723,71
Chester,0,#N/A,Tennessee,2,1,0,,Chester Tennessee,47023,17131,0
Franklin,0,#N/A,Tennessee,2,1,0,,Franklin Tennessee,47051,41052,174
Campbell,0,#N/A,Tennessee,2,,0,,Campbell Tennessee,47013,40716,120
Gibson,0,#N/A,Tennessee,2,,0,,Gibson Tennessee,47053,49683,70
Marion,0,#N/A,Tennessee,2,1,0,,Marion Tennessee,47115,28237,68
Claiborne,0,#N/A,Tennessee,2,1,0,,Claiborne Tennessee,47025,32213,85
Bedford,0,#N/A,Tennessee,1,,0,,Bedford Tennessee,47003,45058,60
Perry,0,#N/A,Tennessee,1,,0,,Perry Tennessee,47135,7915,53
Grundy,0,#N/A,Tennessee,1,,0,,Grundy Tennessee,47061,13703,0
Hardin,0,#N/A,Tennessee,1,,0,,Hardin Tennessee,47071,26026,58
Lincoln,0,#N/A,Tennessee,1,,0,,Lincoln Tennessee,47103,33361,59
Overton,0,#N/A,Tennessee,1,,0,,Overton Tennessee,47133,22083,82
Roane,0,#N/A,Tennessee,1,,0,,Roane Tennessee,47145,54181,54
Scott,0,#N/A,Tennessee,1,,0,,Scott Tennessee,47151,22228,25
Hawkins,0,#N/A,Tennessee,1,,0,,Hawkins Tennessee,47073,56833,50
Cocke,0,#N/A,Tennessee,1,,0,,Cocke Tennessee,47029,35662,74
White,0,#N/A,Tennessee,1,,0,,White Tennessee,47185,25841,60
Benton,0,#N/A,Tennessee,1,1,0,,Benton Tennessee,47005,16489,25
Cannon,0,#N/A,Tennessee,1,1,0,,Cannon Tennessee,47015,13801,60
Macon,0,#N/A,Tennessee,1,1,0,,Macon Tennessee,47111,22248,25
Meigs,0,#N/A,Tennessee,1,1,0,,Meigs Tennessee,47121,11753,0
category Connecticut,1,#N/A,Connecticut,1012,137,21,2,category Connecticut Connecticut,#N/A,#N/A,#N/A
Fairfield,0,#N/A,Connecticut,607,61,13,1,Fairfield Connecticut,09001,916829,2066
New Haven,0,#N/A,Connecticut,156,29,2,,New Haven Connecticut,09009,862477,3045
Hartford,0,#N/A,Connecticut,138,22,2,,Hartford Connecticut,09003,894014,2980
Litchfield,0,#N/A,Connecticut,44,11,0,,Litchfield Connecticut,09005,189927,272
Tolland,0,#N/A,Connecticut,33,6,3,,Tolland Connecticut,09013,152691,174
Middlesex,0,#N/A,Connecticut,18,3,1,1,Middlesex Connecticut,09007,165676,215
New London,0,#N/A,Connecticut,13,4,0,,New London Connecticut,09011,274055,465
Windham,0,#N/A,Connecticut,3,1,0,,Windham Connecticut,09015,118428,234
category Ohio,1,#N/A,Ohio,868,163,15,4,category Ohio Ohio,#N/A,#N/A,#N/A
Cuyahoga,0,#N/A,Ohio,259,53,2,,Cuyahoga Ohio,39035,1280122,8105
Franklin,0,#N/A,Ohio,109,21,2,,Franklin Ohio,39049,1163414,6376
Hamilton,0,#N/A,Ohio,53,5,0,,Hamilton Ohio,39061,802374,4961
Mahoning,0,#N/A,Ohio,51,9,1,1,Mahoning Ohio,39099,238823,1051
Summit,0,#N/A,Ohio,50,8,0,,Summit Ohio,39153,541781,2819
Lorain,0,#N/A,Ohio,44,7,0,,Lorain Ohio,39093,301356,840
Lucas,0,#N/A,Ohio,35,12,2,,Lucas Ohio,39095,441815,3357
Medina,0,#N/A,Ohio,24,2,0,,Medina Ohio,39103,172332,191
Butler,0,#N/A,Ohio,21,3,0,,Butler Ohio,39017,368130,879
Miami,0,#N/A,Ohio,20,1,2,1,Miami Ohio,39109,102506,193
Lake,0,#N/A,Ohio,19,5,0,,Lake Ohio,39085,230041,561
Stark,0,#N/A,Ohio,16,3,2,,Stark Ohio,39151,375586,1740
Delaware,0,#N/A,Ohio,15,3,0,,Delaware Ohio,39041,174214,212
Montgomery,0,#N/A,Ohio,14,,0,,Montgomery Ohio,39113,535153,3458
Trumbull,0,#N/A,Ohio,12,3,1,1,Trumbull Ohio,39155,210312,1137
Warren,0,#N/A,Ohio,10,2,0,,Warren Ohio,39165,212693,378
Portage,0,#N/A,Ohio,8,4,0,,Portage Ohio,39133,161419,302
Geauga,0,#N/A,Ohio,7,3,0,,Geauga Ohio,39055,93389,281
Fairfield,0,#N/A,Ohio,6,1,0,,Fairfield Ohio,39045,146156,255
Clermont,0,#N/A,Ohio,6,1,0,,Clermont Ohio,39025,197363,148
Wood,0,#N/A,Ohio,6,3,0,,Wood Ohio,39173,125488,196
Licking,0,#N/A,Ohio,5,2,0,,Licking Ohio,39089,166492,262
Columbiana,0,#N/A,Ohio,5,1,1,1,Columbiana Ohio,39029,107841,351
Marion,0,#N/A,Ohio,4,,0,,Marion Ohio,39101,66501,270
Richland,0,#N/A,Ohio,4,,0,,Richland Ohio,39139,124475,398
Coshocton,0,#N/A,Ohio,4,,0,,Coshocton Ohio,39031,36901,56
Erie,0,#N/A,Ohio,3,1,1,,Erie Ohio,39043,77079,424
Union,0,#N/A,Ohio,3,,0,,Union Ohio,39159,52300,97
Ashtabula,0,#N/A,Ohio,3,,0,,Ashtabula Ohio,39007,101497,429
Greene,0,#N/A,Ohio,3,,0,,Greene Ohio,39057,161573,176
Tuscarawas,0,#N/A,Ohio,3,,0,,Tuscarawas Ohio,39157,92582,198
Huron,0,#N/A,Ohio,3,1,0,,Huron Ohio,39077,59626,139
Carroll,0,#N/A,Ohio,3,,0,,Carroll Ohio,39019,28836,0
Belmont,0,#N/A,Ohio,3,,0,,Belmont Ohio,39013,70400,300
Madison,0,#N/A,Ohio,3,1,0,,Madison Ohio,39097,43435,94
Defiance,0,#N/A,Ohio,2,,0,,Defiance Ohio,39039,39037,104
Hancock,0,#N/A,Ohio,2,1,0,,Hancock Ohio,39063,74782,201
Clark,0,#N/A,Ohio,2,,0,,Clark Ohio,39023,138333,40
Knox,0,#N/A,Ohio,2,,0,,Knox Ohio,39083,60921,111
Logan,0,#N/A,Ohio,2,,0,,Logan Ohio,39091,45858,115
Champaign,0,#N/A,Ohio,2,1,0,,Champaign Ohio,39021,40097,8
Clinton,0,#N/A,Ohio,2,,0,,Clinton Ohio,39027,42040,165
Pickaway,0,#N/A,Ohio,2,1,0,,Pickaway Ohio,39129,55698,82
Wayne,0,#N/A,Ohio,2,1,0,,Wayne Ohio,39169,114520,184
Crawford,0,#N/A,Ohio,1,,0,,Crawford Ohio,39033,43784,75
Sandusky,0,#N/A,Ohio,1,,0,,Sandusky Ohio,39143,60944,335
Washington,0,#N/A,Ohio,1,,0,,Washington Ohio,39167,61778,240
Gallia,0,#N/A,Ohio,1,,1,,Gallia Ohio,39053,30934,287
Darke,0,#N/A,Ohio,1,,0,,Darke Ohio,39037,52959,104
Seneca,0,#N/A,Ohio,1,,0,,Seneca Ohio,39147,56745,120
Fayette,0,#N/A,Ohio,1,,0,,Fayette Ohio,39047,29030,25
Lawrence,0,#N/A,Ohio,1,,0,,Lawrence Ohio,39087,62450,8
Mercer,0,#N/A,Ohio,1,,0,,Mercer Ohio,39107,40814,88
Highland,0,#N/A,Ohio,1,,0,,Highland Ohio,39071,43589,70
Ashland,0,#N/A,Ohio,1,,0,,Ashland Ohio,39005,53139,123
Jefferson,0,#N/A,Ohio,1,,0,,Jefferson Ohio,39081,69709,536
Athens,0,#N/A,Ohio,1,1,0,,Athens Ohio,39009,64757,220
Muskingum,0,#N/A,Ohio,1,1,0,,Muskingum Ohio,39119,86074,321
Shelby,0,#N/A,Ohio,1,1,0,,Shelby Ohio,39149,49423,90
Wyandot,0,#N/A,Ohio,1,1,0,,Wyandot Ohio,39175,22615,31
category North Carolina,1,#N/A,North Carolina,744,119,3,1,category North Carolina North Carolina,#N/A,#N/A,#N/A
Mecklenburg,0,#N/A,North Carolina,204,34,0,,Mecklenburg North Carolina,37119,919628,2949
Wake,0,#N/A,North Carolina,100,16,0,,Wake North Carolina,37183,900993,1781
Durham,0,#N/A,North Carolina,93,9,0,,Durham North Carolina,37063,267587,1360
Union,0,#N/A,North Carolina,27,3,0,,Union North Carolina,37179,201292,227
Guilford,0,#N/A,North Carolina,24,2,0,,Guilford North Carolina,37081,488406,1833
Cabarrus,0,#N/A,North Carolina,18,,2,,Cabarrus North Carolina,37025,178011,497
Forsyth,0,#N/A,North Carolina,17,,0,,Forsyth North Carolina,37067,350670,1855
Orange,0,#N/A,North Carolina,16,3,0,,Orange North Carolina,37135,133801,896
Buncombe,0,#N/A,North Carolina,15,3,0,,Buncombe North Carolina,37021,238318,877
New Hanover,0,#N/A,North Carolina,14,,0,,New Hanover North Carolina,37129,202667,769
Iredell,0,#N/A,North Carolina,13,2,0,,Iredell North Carolina,37097,159437,501
Rowan,0,#N/A,North Carolina,12,6,0,,Rowan North Carolina,37159,138428,268
Brunswick,0,#N/A,North Carolina,11,1,0,,Brunswick North Carolina,37019,107431,212
Gaston,0,3,North Carolina,12,6,0,,Gaston North Carolina,37071,206086,475
Harnett,0,#N/A,North Carolina,11,1,1,1,Harnett North Carolina,37085,114678,167
Chatham,0,#N/A,North Carolina,9,3,0,,Chatham North Carolina,37037,63505,25
Johnston,0,#N/A,North Carolina,9,1,0,,Johnston North Carolina,37101,168878,199
Catawba,0,#N/A,North Carolina,9,5,0,,Catawba North Carolina,37035,154358,638
Pitt,0,#N/A,North Carolina,8,2,0,,Pitt North Carolina,37147,168148,909
Cumberland,0,#N/A,North Carolina,8,,0,,Cumberland North Carolina,37051,319431,666
Wilson,0,#N/A,North Carolina,7,1,0,,Wilson North Carolina,37195,81234,317
Henderson,0,#N/A,North Carolina,6,4,0,,Henderson North Carolina,37089,106740,325
Randolph,0,#N/A,North Carolina,6,3,0,,Randolph North Carolina,37151,141752,145
Carteret,0,#N/A,North Carolina,5,,0,,Carteret North Carolina,37031,66469,135
Franklin,0,#N/A,North Carolina,5,,0,,Franklin North Carolina,37069,60619,0
Davidson,0,#N/A,North Carolina,4,1,0,,Davidson North Carolina,37057,162878,243
Cherokee,0,#N/A,North Carolina,4,,0,,Cherokee North Carolina,37039,27444,191
Alamance,0,#N/A,North Carolina,4,1,0,,Alamance North Carolina,37001,151131,238
Watauga,0,#N/A,North Carolina,4,1,0,,Watauga North Carolina,37189,51079,217
Onslow,0,#N/A,North Carolina,4,,0,,Onslow North Carolina,37133,177772,162
Nash,0,#N/A,North Carolina,4,,0,,Nash North Carolina,37127,95840,403
Montgomery,0,#N/A,North Carolina,3,2,0,,Montgomery North Carolina,37123,27798,37
Wayne,0,#N/A,North Carolina,3,,0,,Wayne North Carolina,37191,122623,316
Moore,0,#N/A,North Carolina,3,1,0,,Moore North Carolina,37125,88247,372
Craven,0,#N/A,North Carolina,3,,0,,Craven North Carolina,37049,103505,350
Hertford,0,#N/A,North Carolina,3,1,0,,Hertford North Carolina,37091,24669,114
Northampton,0,#N/A,North Carolina,3,2,0,,Northampton North Carolina,37131,22099,0
Bertie,0,#N/A,North Carolina,3,,0,,Bertie North Carolina,37015,21282,6
Lenoir,0,#N/A,North Carolina,3,1,0,,Lenoir North Carolina,37107,59495,261
Beaufort,0,#N/A,North Carolina,3,,0,,Beaufort North Carolina,37013,47759,142
Caldwell,0,#N/A,North Carolina,3,,0,,Caldwell North Carolina,37027,83029,110
Hoke,0,#N/A,North Carolina,2,,0,,Hoke North Carolina,37093,46952,49
Robeson,0,#N/A,North Carolina,2,,0,,Robeson North Carolina,37155,134168,452
Lee,0,#N/A,North Carolina,2,1,0,,Lee North Carolina,37105,57866,127
McDowell,0,#N/A,North Carolina,2,,0,,McDowell North Carolina,37111,44996,65
Cleveland,0,#N/A,North Carolina,2,,0,,Cleveland North Carolina,37045,98078,371
Transylvania,0,#N/A,North Carolina,2,,0,,Transylvania North Carolina,37175,33090,94
Burke,0,#N/A,North Carolina,2,,0,,Burke North Carolina,37023,90912,315
Dare,0,#N/A,North Carolina,2,1,0,,Dare North Carolina,37055,33920,21
Vance,0,#N/A,North Carolina,2,,0,,Vance North Carolina,37181,45422,102
Davie,0,#N/A,North Carolina,1,,0,,Davie North Carolina,37059,41240,50
Duplin,0,#N/A,North Carolina,1,,0,,Duplin North Carolina,37061,58505,101
Polk,0,#N/A,North Carolina,1,1,0,,Polk North Carolina,37149,20510,35
Lincoln,0,#N/A,North Carolina,1,,0,,Lincoln North Carolina,37109,78265,101
Stanley,0,3 combined with Gaston ,North Carolina,1,,0,,Stanley North Carolina,#N/A,#N/A,#N/A
Sampson,0,#N/A,North Carolina,1,,0,,Sampson North Carolina,37163,63431,146
Pasquotank,0,#N/A,North Carolina,1,,0,,Pasquotank North Carolina,37139,40661,182
Hyde,0,#N/A,North Carolina,1,,0,,Hyde North Carolina,37095,5810,0
Person,0,#N/A,North Carolina,1,,0,,Person North Carolina,37145,39464,110
Jackson,0,#N/A,North Carolina,1,,0,,Jackson North Carolina,37099,40271,86
Granville,0,#N/A,North Carolina,1,,0,,Granville North Carolina,37077,59916,142
Surry,0,#N/A,North Carolina,1,,0,,Surry North Carolina,37171,73673,226
Mitchell,0,#N/A,North Carolina,1,1,0,,Mitchell North Carolina,37121,15579,46
Scotland,0,#N/A,North Carolina,1,,0,,Scotland North Carolina,37165,36157,104
category Wisconsin,1,#N/A,Wisconsin,728,91,10,3,category Wisconsin Wisconsin,#N/A,#N/A,#N/A
Milwaukee,0,#N/A,Wisconsin,347,14,7,3,Milwaukee Wisconsin,55079,947735,4743
Dane,0,#N/A,Wisconsin,134,46,1,,Dane Wisconsin,55025,488073,2073
Waukesha,0,#N/A,Wisconsin,56,14,0,,Waukesha Wisconsin,55133,389891,1305
Washington,0,#N/A,Wisconsin,25,4,0,,Washington Wisconsin,55131,131887,141
Ozaukee,0,#N/A,Wisconsin,22,2,1,,Ozaukee Wisconsin,55089,86395,326
Kenosha,0,#N/A,Wisconsin,19,5,0,,Kenosha Wisconsin,55059,166426,517
Fond du Lac,0,#N/A,Wisconsin,17,,1,,Fond du Lac Wisconsin,55039,101633,189
La Crosse,0,#N/A,Wisconsin,12,,0,,La Crosse Wisconsin,55063,114638,656
Racine,0,#N/A,Wisconsin,8,,0,,Racine Wisconsin,55101,195408,715
Rock,0,#N/A,Wisconsin,8,2,0,,Rock Wisconsin,55105,160331,564
Sheboygan,0,#N/A,Wisconsin,7,,0,,Sheboygan Wisconsin,55117,115507,370
Sauk,0,#N/A,Wisconsin,7,1,0,,Sauk Wisconsin,55111,61976,161
Winnebago,0,#N/A,Wisconsin,6,1,0,,Winnebago Wisconsin,55139,166994,795
Eau Claire,0,#N/A,Wisconsin,6,1,0,,Eau Claire Wisconsin,55035,98736,661
Columbia,0,#N/A,Wisconsin,5,,0,,Columbia Wisconsin,55021,56833,98
Walworth,0,#N/A,Wisconsin,5,,0,,Walworth Wisconsin,55127,102228,134
Jefferson,0,#N/A,Wisconsin,5,,0,,Jefferson Wisconsin,55055,83686,82
St. Croix,0,#N/A,Wisconsin,4,,0,,St. Croix Wisconsin,55109,84345,125
Douglas,0,#N/A,Wisconsin,4,,0,,Douglas Wisconsin,55031,44159,25
Brown,0,#N/A,Wisconsin,4,1,0,,Brown Wisconsin,55009,248007,1278
Outagamie,0,#N/A,Wisconsin,4,,0,,Outagamie Wisconsin,55087,176695,517
Pierce,0,#N/A,Wisconsin,3,,0,,Pierce Wisconsin,55093,41019,0
Dodge,0,#N/A,Wisconsin,3,,0,,Dodge Wisconsin,55027,88759,245
Iowa,0,#N/A,Wisconsin,3,,0,,Iowa Wisconsin,55049,23687,25
Chippewa,0,#N/A,Wisconsin,1,,0,,Chippewa Wisconsin,55017,62415,218
Wood,0,#N/A,Wisconsin,1,,0,,Wood Wisconsin,55141,74749,619
Calumet,0,#N/A,Wisconsin,1,,0,,Calumet Wisconsin,55015,48971,25
Dunn,0,#N/A,Wisconsin,1,,0,,Dunn Wisconsin,55033,43857,25
Green,0,#N/A,Wisconsin,1,,0,,Green Wisconsin,55045,36842,95
Juneau,0,#N/A,Wisconsin,1,,0,,Juneau Wisconsin,55057,26664,40
Bayfield,0,#N/A,Wisconsin,1,,0,,Bayfield Wisconsin,55007,15014,0
Clark,0,#N/A,Wisconsin,1,,0,,Clark Wisconsin,55019,34690,49
Grant,0,#N/A,Wisconsin,1,,0,,Grant Wisconsin,55043,51208,85
Monroe,0,#N/A,Wisconsin,1,,0,,Monroe Wisconsin,55081,44673,50
Vilas,0,#N/A,Wisconsin,1,,0,,Vilas Wisconsin,55125,21430,25
Portage,0,#N/A,Wisconsin,1,,0,,Portage Wisconsin,55097,70019,94
Waupaca,0,#N/A,Wisconsin,1,,0,,Waupaca Wisconsin,55135,52410,25
Marathon,0,#N/A,Wisconsin,1,,0,,Marathon Wisconsin,55073,134063,440
category Indiana,1,#N/A,Indiana,645,167,17,1,category Indiana Indiana,#N/A,#N/A,#N/A
Marion,0,#N/A,Indiana,293,67,6,,Marion Indiana,18097,903393,3595
Hamilton,0,#N/A,Indiana,40,10,0,,Hamilton Indiana,18057,274569,577
Johnson,0,#N/A,Indiana,36,12,3,,Johnson Indiana,18081,139654,275
Lake,0,#N/A,Indiana,31,12,0,,Lake Indiana,18089,496005,2597
St. Joseph,0,#N/A,Indiana,21,2,0,,St. Joseph Indiana,18141,266931,811
Hendricks,0,#N/A,Indiana,21,6,0,,Hendricks Indiana,18063,145448,287
Decatur,0,#N/A,Indiana,13,6,0,,Decatur Indiana,18031,25740,25
Franklin,0,#N/A,Indiana,13,6,1,,Franklin Indiana,18047,23087,0
Ripley,0,#N/A,Indiana,11,4,0,,Ripley Indiana,18137,28818,25
Clark,0,#N/A,Indiana,10,4,0,,Clark Indiana,18019,110232,378
Hancock,0,#N/A,Indiana,9,1,1,,Hancock Indiana,18059,70002,68
Allen,0,#N/A,Indiana,8,1,1,,Allen Indiana,18003,355329,1502
Morgan,0,#N/A,Indiana,7,2,0,,Morgan Indiana,18109,68894,207
Boone,0,#N/A,Indiana,7,3,0,,Boone Indiana,18011,56640,52
Elkhart,0,#N/A,Indiana,7,2,0,,Elkhart Indiana,18039,197559,406
Tippecanoe,0,#N/A,Indiana,7,2,0,,Tippecanoe Indiana,18157,172780,783
Delaware,0,#N/A,Indiana,7,,1,,Delaware Indiana,18035,117671,411
Floyd,0,#N/A,Indiana,7,1,0,,Floyd Indiana,18043,74578,297
Bartholomew,0,#N/A,Indiana,6,1,0,,Bartholomew Indiana,18005,76794,198
Howard,0,#N/A,Indiana,6,,1,,Howard Indiana,18067,82752,254
Monroe,0,#N/A,Indiana,6,2,0,,Monroe Indiana,18105,137974,368
Porter,0,#N/A,Indiana,5,2,0,,Porter Indiana,18127,164343,317
Owen,0,#N/A,Indiana,4,,0,,Owen Indiana,18119,21575,0
Vanderburgh,0,#N/A,Indiana,4,3,0,,Vanderburgh Indiana,18163,179703,1266
Madison,0,#N/A,Indiana,4,,0,,Madison Indiana,18095,131636,379
Jennings,0,#N/A,Indiana,4,1,0,,Jennings Indiana,18079,28525,17
Warrick,0,#N/A,Indiana,3,3,0,,Warrick Indiana,18173,59689,181
Grant,0,#N/A,Indiana,3,,0,,Grant Indiana,18053,70061,113
Jasper,0,#N/A,Indiana,3,2,1,1,Jasper Indiana,18073,33478,46
Fayette,0,#N/A,Indiana,3,,0,,Fayette Indiana,18041,24277,99
Gibson,0,#N/A,Indiana,3,1,0,,Gibson Indiana,18051,33503,25
Vigo,0,#N/A,Indiana,3,,0,,Vigo Indiana,18167,107848,541
Washington,0,#N/A,Indiana,3,1,0,,Washington Indiana,18175,28262,25
Dearborn,0,#N/A,Indiana,3,1,0,,Dearborn Indiana,18029,50047,104
Putnam,0,#N/A,Indiana,2,,1,,Putnam Indiana,18133,37963,25
Harrison,0,#N/A,Indiana,2,,0,,Harrison Indiana,18061,39364,25
Tipton,0,#N/A,Indiana,2,,0,,Tipton Indiana,18159,15936,25
Shelby,0,#N/A,Indiana,2,,0,,Shelby Indiana,18145,44436,0
Jackson,0,#N/A,Indiana,2,1,0,,Jackson Indiana,18071,42376,93
Lawrence,0,#N/A,Indiana,2,1,0,,Lawrence Indiana,18093,46134,50
LaPorte,0,#N/A,Indiana,2,,0,,LaPorte Indiana,18091,111467,377
Montgomery,0,#N/A,Indiana,2,1,0,,Montgomery Indiana,18107,38124,103
Ohio,0,#N/A,Indiana,1,,0,,Ohio Indiana,18115,6128,0
Miami,0,#N/A,Indiana,1,,0,,Miami Indiana,18103,36903,25
Noble,0,#N/A,Indiana,1,,0,,Noble Indiana,18113,47536,31
Starke,0,#N/A,Indiana,1,,0,,Starke Indiana,18149,23363,53
Wells,0,#N/A,Indiana,1,,0,,Wells Indiana,18179,27636,79
Scott,0,#N/A,Indiana,1,,1,,Scott Indiana,18143,24181,25
DeKalb,0,#N/A,Indiana,1,,0,,DeKalb Indiana,18033,42223,72
Dubois,0,#N/A,Indiana,1,,0,,Dubois Indiana,18037,41889,123
Brown,0,#N/A,Indiana,1,,0,,Brown Indiana,18013,15242,0
Adams,0,#N/A,Indiana,1,,0,,Adams Indiana,18001,34387,35
Sullivan,0,#N/A,Indiana,1,,0,,Sullivan Indiana,18153,21475,25
Marshall,0,#N/A,Indiana,1,1,0,,Marshall Indiana,18099,47051,160
Orange,0,#N/A,Indiana,1,1,0,,Orange Indiana,18117,19840,24
Warren,0,#N/A,Indiana,1,1,0,,Warren Indiana,18171,8508,16
Wayne,0,#N/A,Indiana,1,1,0,,Wayne Indiana,18177,68917,251
Fountain,0,#N/A,Indiana,1,1,0,,Fountain Indiana,18045,17240,0
Posey,0,#N/A,Indiana,1,1,0,,Posey Indiana,18129,25910,0
Rush,0,#N/A,Indiana,1,,0,,Rush Indiana,18139,17392,25
category Maryland,1,#N/A,Maryland,583,157,4,,category Maryland Maryland,#N/A,#N/A,#N/A
Montgomery,0,#N/A,Maryland,164,37,1,,Montgomery Maryland,24031,971777,1492
Prince George's,0,#N/A,Maryland,101,25,2,,Prince George's Maryland,24033,863420,836
Baltimore,0,#N/A,Maryland,81,30,1,,Baltimore Maryland,24005,805029,1899
Baltimore City,0,Baltimore Maryland,Maryland,72,19,0,,Baltimore City Maryland,24005,805029,1899
Howard,0,#N/A,Maryland,49,14,0,,Howard Maryland,24027,287085,581
Anne Arundel,0,#N/A,Maryland,41,10,0,,Anne Arundel Maryland,24003,537656,673
Frederick,0,#N/A,Maryland,14,7,0,,Frederick Maryland,24021,233385,308
Charles,0,#N/A,Maryland,10,2,0,,Charles Maryland,24017,146551,89
Harford,0,#N/A,Maryland,9,4,0,,Harford Maryland,24025,244826,255
Calvert,0,#N/A,Maryland,7,4,0,,Calvert Maryland,24009,88737,76
Carroll,0,#N/A,Maryland,7,2,0,,Carroll Maryland,24013,167134,409
Wicomico,0,#N/A,Maryland,5,1,0,,Wicomico Maryland,24045,98733,416
Washington,0,#N/A,Maryland,4,,0,,Washington Maryland,24043,147430,372
St. Mary's,0,#N/A,Maryland,4,2,0,,St. Mary's Maryland,24037,105151,95
Cecil,0,#N/A,Maryland,4,,0,,Cecil Maryland,24015,101108,122
Garrett,0,#N/A,Maryland,3,,0,,Garrett Maryland,24023,30097,55
Worcester,0,#N/A,Maryland,2,,0,,Worcester Maryland,24047,51454,45
Queen Anne's,0,#N/A,Maryland,2,,0,,Queen Anne's Maryland,24035,47798,0
Somerset,0,#N/A,Maryland,1,,0,,Somerset Maryland,24039,26470,89
Talbot,0,#N/A,Maryland,1,,0,,Talbot Maryland,24041,37782,132
Caroline,0,#N/A,Maryland,1,,0,,Caroline Maryland,24011,33066,0
Kent,0,#N/A,Maryland,1,,0,,Kent Maryland,24029,20197,26
category Missouri,1,#N/A,Missouri,530,148,9,1,category Missouri Missouri,#N/A,#N/A,#N/A
St. Louis,0,#N/A,Missouri,173,44,2,1,St. Louis Missouri,29189,998954,4820
St. Louis City,0,St. Louis Missouri,Missouri,69,16,1,,St. Louis City Missouri,29189,998954,4820
Kansas City,0,3 combined with Jackson,Missouri,64,21,0,,Kansas City Missouri,#N/A,#N/A,#N/A
Boone,0,#N/A,Missouri,37,13,1,,Boone Missouri,29019,162642,620
Jackson,0,3,Missouri,95,35,1,,Jackson Missouri,29095,674158,3934
Greene,0,#N/A,Missouri,25,2,3,,Greene Missouri,29077,275174,1402
St. Charles,0,#N/A,Missouri,24,6,1,,St. Charles Missouri,29183,360485,852
TBD,2,#N/A,Missouri,10,6,0,,TBD Missouri,#N/A,#N/A,#N/A
Jefferson,0,#N/A,Missouri,10,5,0,,Jefferson Missouri,29099,218733,251
Johnson,0,#N/A,Missouri,8,6,0,,Johnson Missouri,29101,52595,75
Cole,0,#N/A,Missouri,8,2,0,,Cole Missouri,29051,75990,268
Cass,0,#N/A,Missouri,8,,0,,Cass Missouri,29037,99478,106
Clay,0,#N/A,Missouri,5,3,0,,Clay Missouri,29047,221939,905
Platte,0,#N/A,Missouri,5,,0,,Platte Missouri,29165,89322,97
Pulaski,0,#N/A,Missouri,4,,0,,Pulaski Missouri,29169,52274,0
Perry,0,#N/A,Missouri,4,2,0,,Perry Missouri,29157,18971,25
Franklin,0,#N/A,Missouri,4,,0,,Franklin Missouri,29071,101492,148
Newton,0,#N/A,Missouri,3,2,0,,Newton Missouri,29145,58114,463
